image_path,x_tl,y_tl,xbr,ybr
img/WOMEN/Leggings/id_00006747/03_3_back.jpg,80,1,174,226
img/WOMEN/Dresses/id_00007035/05_1_front.jpg,65,50,199,240
img/WOMEN/Dresses/id_00007035/05_2_side.jpg,112,44,153,245
img/WOMEN/Dresses/id_00007035/05_3_back.jpg,68,45,196,241
img/WOMEN/Dresses/id_00007035/05_4_full.jpg,92,35,172,160
img/WOMEN/Dresses/id_00007035/05_6_flat.jpg,33,1,229,232
img/WOMEN/Dresses/id_00007036/02_1_front.jpg,111,60,212,237
img/WOMEN/Dresses/id_00007036/02_2_side.jpg,113,61,207,232
img/WOMEN/Dresses/id_00007036/02_3_back.jpg,51,55,157,233
img/WOMEN/Dresses/id_00007036/02_4_full.jpg,58,49,140,172
img/WOMEN/Dresses/id_00007036/02_7_additional.jpg,1,126,256,256
img/WOMEN/Blouses_Shirts/id_00007037/02_1_front.jpg,57,58,188,221
img/WOMEN/Blouses_Shirts/id_00007037/02_2_side.jpg,103,50,134,235
img/WOMEN/Blouses_Shirts/id_00007037/02_4_full.jpg,93,32,185,140
img/WOMEN/Blouses_Shirts/id_00007037/02_7_additional.jpg,47,47,204,229
img/WOMEN/Blouses_Shirts/id_00007038/03_1_front.jpg,17,64,238,249
img/WOMEN/Blouses_Shirts/id_00007038/03_2_side.jpg,112,43,129,230
img/WOMEN/Blouses_Shirts/id_00007038/03_4_full.jpg,93,34,179,118
img/WOMEN/Blouses_Shirts/id_00007038/03_7_additional.jpg,31,41,218,183
img/WOMEN/Blouses_Shirts/id_00007038/04_1_front.jpg,47,45,228,175
img/WOMEN/Blouses_Shirts/id_00007038/04_2_side.jpg,94,45,107,212
img/WOMEN/Blouses_Shirts/id_00007038/04_3_back.jpg,48,40,209,198
img/WOMEN/Blouses_Shirts/id_00007038/04_7_additional.jpg,1,1,256,256
img/WOMEN/Blouses_Shirts/id_00007039/02_1_front.jpg,117,52,153,245
img/WOMEN/Blouses_Shirts/id_00007039/02_3_back.jpg,45,50,220,227
img/WOMEN/Blouses_Shirts/id_00007039/02_4_full.jpg,74,40,163,125
img/WOMEN/Blouses_Shirts/id_00007039/02_7_additional.jpg,48,50,214,211
img/MEN/Sweatshirts_Hoodies/id_00007040/01_1_front.jpg,62,54,212,238
img/MEN/Sweatshirts_Hoodies/id_00007040/01_2_side.jpg,77,49,171,235
img/MEN/Sweatshirts_Hoodies/id_00007040/01_3_back.jpg,65,36,195,242
img/MEN/Sweatshirts_Hoodies/id_00007040/01_4_full.jpg,84,37,149,142
img/MEN/Sweatshirts_Hoodies/id_00007040/01_7_additional.jpg,1,1,256,216
img/WOMEN/Tees_Tanks/id_00007041/01_1_front.jpg,147,42,184,195
img/WOMEN/Tees_Tanks/id_00007041/01_3_back.jpg,94,52,209,205
img/WOMEN/Tees_Tanks/id_00007041/01_4_full.jpg,103,42,177,111
img/WOMEN/Tees_Tanks/id_00007041/01_7_additional.jpg,55,60,191,182
img/WOMEN/Tees_Tanks/id_00007041/02_1_front.jpg,84,51,214,171
img/WOMEN/Tees_Tanks/id_00007041/02_2_side.jpg,107,56,189,207
img/WOMEN/Tees_Tanks/id_00007041/02_3_back.jpg,47,37,204,187
img/WOMEN/Tees_Tanks/id_00007041/02_4_full.jpg,84,39,156,111
img/WOMEN/Tees_Tanks/id_00007041/02_7_additional.jpg,91,38,212,192
img/WOMEN/Sweaters/id_00003644/06_4_full.jpg,91,35,175,152
img/WOMEN/Pants/id_00007042/02_1_front.jpg,90,94,143,230
img/WOMEN/Pants/id_00007042/02_2_side.jpg,117,9,141,229
img/WOMEN/Pants/id_00007042/02_3_back.jpg,86,13,168,229
img/WOMEN/Pants/id_00007042/02_7_additional.jpg,90,10,175,220
img/WOMEN/Pants/id_00007042/03_1_front.jpg,85,92,152,226
img/WOMEN/Pants/id_00007042/03_2_side.jpg,117,9,152,226
img/WOMEN/Pants/id_00007042/03_3_back.jpg,89,8,167,225
img/WOMEN/Pants/id_00007042/03_7_additional.jpg,82,7,168,218
img/WOMEN/Dresses/id_00007043/06_1_front.jpg,87,46,125,252
img/WOMEN/Dresses/id_00007043/06_2_side.jpg,62,52,176,256
img/WOMEN/Dresses/id_00007043/06_3_back.jpg,93,52,206,256
img/WOMEN/Dresses/id_00007043/06_4_full.jpg,146,34,213,159
img/WOMEN/Dresses/id_00007043/07_1_front.jpg,95,42,196,256
img/WOMEN/Dresses/id_00007043/07_2_side.jpg,125,44,178,256
img/WOMEN/Dresses/id_00007043/07_3_back.jpg,79,44,168,256
img/WOMEN/Dresses/id_00007043/07_4_full.jpg,131,38,193,159
img/WOMEN/Dresses/id_00007043/09_1_front.jpg,69,47,177,248
img/WOMEN/Dresses/id_00007043/09_2_side.jpg,99,1,173,256
img/WOMEN/Dresses/id_00007043/09_3_back.jpg,75,45,182,254
img/WOMEN/Dresses/id_00007043/09_4_full.jpg,73,35,143,159
img/WOMEN/Dresses/id_00007043/10_1_front.jpg,52,39,154,252
img/WOMEN/Dresses/id_00007043/10_2_side.jpg,101,3,165,256
img/WOMEN/Dresses/id_00007043/10_3_back.jpg,75,1,191,256
img/WOMEN/Dresses/id_00007043/10_4_full.jpg,125,31,195,164
img/WOMEN/Skirts/id_00007044/01_1_front.jpg,57,132,206,243
img/WOMEN/Skirts/id_00007044/01_2_side.jpg,65,8,193,110
img/WOMEN/Skirts/id_00007044/01_3_back.jpg,50,8,199,110
img/WOMEN/Skirts/id_00007044/01_4_full.jpg,97,87,185,157
img/WOMEN/Skirts/id_00007044/01_7_additional.jpg,1,3,256,256
img/WOMEN/Blouses_Shirts/id_00007045/01_1_front.jpg,93,48,181,179
img/WOMEN/Blouses_Shirts/id_00007045/01_2_side.jpg,111,49,140,217
img/WOMEN/Blouses_Shirts/id_00007045/01_3_back.jpg,70,39,190,222
img/WOMEN/Blouses_Shirts/id_00007045/01_7_additional.jpg,89,35,153,129
img/WOMEN/Dresses/id_00007046/04_1_front.jpg,83,32,165,162
img/WOMEN/Dresses/id_00007046/04_2_side.jpg,109,42,168,252
img/WOMEN/Dresses/id_00007046/04_7_additional.jpg,68,45,186,241
img/WOMEN/Rompers_Jumpsuits/id_00007047/02_1_front.jpg,99,22,164,256
img/WOMEN/Rompers_Jumpsuits/id_00007047/02_3_back.jpg,102,22,182,256
img/WOMEN/Rompers_Jumpsuits/id_00007047/02_7_additional.jpg,1,21,256,256
img/MEN/Shorts/id_00007048/01_1_front.jpg,64,7,191,129
img/MEN/Shorts/id_00007048/01_2_side.jpg,78,6,174,126
img/MEN/Shorts/id_00007048/01_3_back.jpg,62,1,194,128
img/MEN/Shorts/id_00007048/01_4_full.jpg,89,91,167,172
img/MEN/Shorts/id_00007048/01_6_flat.jpg,25,22,235,213
img/MEN/Shorts/id_00007048/02_1_front.jpg,67,1,189,120
img/MEN/Shorts/id_00007048/02_2_side.jpg,75,6,177,126
img/MEN/Shorts/id_00007048/02_3_back.jpg,64,5,192,129
img/MEN/Shorts/id_00007048/02_4_full.jpg,92,88,164,180
img/MEN/Shorts/id_00007048/02_6_flat.jpg,23,23,237,212
img/MEN/Shorts/id_00007048/03_1_front.jpg,66,1,196,115
img/MEN/Shorts/id_00007048/03_2_side.jpg,80,1,183,116
img/MEN/Shorts/id_00007048/03_3_back.jpg,64,1,196,121
img/MEN/Shorts/id_00007048/03_4_full.jpg,89,85,166,172
img/MEN/Shorts/id_00007048/03_6_flat.jpg,23,22,234,213
img/WOMEN/Blouses_Shirts/id_00007049/01_1_front.jpg,94,60,200,184
img/WOMEN/Blouses_Shirts/id_00007049/01_3_back.jpg,67,61,182,185
img/WOMEN/Blouses_Shirts/id_00007049/01_4_full.jpg,107,37,166,105
img/WOMEN/Blouses_Shirts/id_00007049/01_7_additional.jpg,82,73,168,230
img/WOMEN/Tees_Tanks/id_00007050/02_1_front.jpg,65,34,216,256
img/WOMEN/Tees_Tanks/id_00007050/02_2_side.jpg,144,37,166,236
img/WOMEN/Tees_Tanks/id_00007050/02_3_back.jpg,91,28,185,241
img/WOMEN/Tees_Tanks/id_00007050/02_7_additional.jpg,66,37,148,157
img/WOMEN/Blouses_Shirts/id_00007051/01_1_front.jpg,75,52,206,232
img/WOMEN/Blouses_Shirts/id_00007051/01_2_side.jpg,69,58,157,244
img/WOMEN/Blouses_Shirts/id_00007051/01_3_back.jpg,55,38,209,232
img/WOMEN/Blouses_Shirts/id_00007051/01_7_additional.jpg,89,37,166,125
img/WOMEN/Dresses/id_00007052/02_1_front.jpg,85,36,170,167
img/WOMEN/Dresses/id_00007052/02_2_side.jpg,77,47,171,256
img/WOMEN/Dresses/id_00007052/02_3_back.jpg,67,40,191,242
img/WOMEN/Dresses/id_00007052/02_7_additional.jpg,1,10,256,256
img/WOMEN/Blouses_Shirts/id_00007053/02_1_front.jpg,64,53,185,218
img/WOMEN/Blouses_Shirts/id_00007053/02_2_side.jpg,103,47,158,213
img/WOMEN/Blouses_Shirts/id_00007053/02_3_back.jpg,63,40,194,219
img/WOMEN/Blouses_Shirts/id_00007053/02_4_full.jpg,90,33,162,121
img/WOMEN/Blouses_Shirts/id_00007053/02_7_additional.jpg,112,41,171,220
img/WOMEN/Tees_Tanks/id_00007054/04_1_front.jpg,53,50,167,173
img/WOMEN/Tees_Tanks/id_00007054/04_2_side.jpg,92,87,187,230
img/WOMEN/Tees_Tanks/id_00007054/04_4_full.jpg,98,41,157,99
img/WOMEN/Tees_Tanks/id_00007054/04_7_additional.jpg,80,49,178,184
img/WOMEN/Tees_Tanks/id_00007054/05_1_front.jpg,98,44,177,175
img/WOMEN/Tees_Tanks/id_00007054/05_2_side.jpg,85,55,145,175
img/WOMEN/Tees_Tanks/id_00007054/05_4_full.jpg,94,37,153,99
img/WOMEN/Tees_Tanks/id_00007054/05_7_additional.jpg,98,55,199,165
img/WOMEN/Tees_Tanks/id_00007054/06_1_front.jpg,75,51,184,165
img/WOMEN/Tees_Tanks/id_00007054/06_2_side.jpg,121,55,185,193
img/WOMEN/Tees_Tanks/id_00007054/06_4_full.jpg,97,41,159,99
img/WOMEN/Tees_Tanks/id_00007054/06_7_additional.jpg,101,44,178,171
img/WOMEN/Skirts/id_00007055/01_1_front.jpg,58,131,185,227
img/WOMEN/Skirts/id_00007055/01_2_side.jpg,97,7,134,112
img/WOMEN/Skirts/id_00007055/01_3_back.jpg,74,4,182,106
img/WOMEN/Skirts/id_00007055/01_7_additional.jpg,62,1,177,104
img/WOMEN/Skirts/id_00007055/02_1_front.jpg,71,133,187,235
img/WOMEN/Skirts/id_00007055/02_2_side.jpg,100,1,137,108
img/WOMEN/Skirts/id_00007055/02_3_back.jpg,60,4,187,102
img/WOMEN/Skirts/id_00007055/02_4_full.jpg,113,86,180,151
img/WOMEN/Skirts/id_00007055/02_7_additional.jpg,64,1,174,101
img/WOMEN/Skirts/id_00007055/03_1_front.jpg,76,122,184,218
img/WOMEN/Skirts/id_00007055/03_2_side.jpg,96,1,131,109
img/WOMEN/Skirts/id_00007055/03_3_back.jpg,61,1,191,103
img/WOMEN/Skirts/id_00007055/03_7_additional.jpg,70,5,191,100
img/WOMEN/Skirts/id_00007055/05_1_front.jpg,74,137,176,242
img/WOMEN/Skirts/id_00007055/05_2_side.jpg,93,15,146,115
img/WOMEN/Skirts/id_00007055/05_3_back.jpg,64,2,182,103
img/WOMEN/Skirts/id_00007055/05_4_full.jpg,84,87,149,156
img/WOMEN/Skirts/id_00007055/05_7_additional.jpg,79,6,197,104
img/WOMEN/Skirts/id_00007055/06_1_front.jpg,84,93,162,158
img/WOMEN/Skirts/id_00007055/06_2_side.jpg,106,15,152,184
img/WOMEN/Skirts/id_00007055/06_3_back.jpg,42,4,234,169
img/WOMEN/Skirts/id_00007055/06_7_additional.jpg,48,6,206,173
img/WOMEN/Skirts/id_00007055/13_1_front.jpg,88,91,172,154
img/WOMEN/Skirts/id_00007055/13_2_side.jpg,60,4,170,110
img/WOMEN/Skirts/id_00007055/13_3_back.jpg,77,1,185,102
img/WOMEN/Skirts/id_00007055/13_7_additional.jpg,85,1,140,108
img/WOMEN/Skirts/id_00007055/25_1_front.jpg,93,93,164,158
img/WOMEN/Skirts/id_00007055/25_2_side.jpg,88,1,155,107
img/WOMEN/Skirts/id_00007055/25_3_back.jpg,85,1,192,101
img/WOMEN/Skirts/id_00007055/25_7_additional.jpg,68,6,171,107
img/WOMEN/Sweaters/id_00007056/02_1_front.jpg,1,9,225,256
img/WOMEN/Sweaters/id_00007056/02_2_side.jpg,65,27,147,168
img/WOMEN/Sweaters/id_00007056/02_3_back.jpg,77,30,156,179
img/WOMEN/Sweaters/id_00007056/02_7_additional.jpg,99,31,149,160
img/WOMEN/Sweaters/id_00007056/03_1_front.jpg,28,21,206,256
img/WOMEN/Sweaters/id_00007056/03_2_side.jpg,96,28,142,175
img/WOMEN/Sweaters/id_00007056/03_3_back.jpg,111,27,152,185
img/WOMEN/Sweaters/id_00007056/03_7_additional.jpg,74,30,160,179
img/WOMEN/Rompers_Jumpsuits/id_00007057/01_1_front.jpg,52,53,201,250
img/WOMEN/Rompers_Jumpsuits/id_00007057/01_2_side.jpg,104,47,169,256
img/WOMEN/Rompers_Jumpsuits/id_00007057/01_4_full.jpg,90,43,170,148
img/WOMEN/Rompers_Jumpsuits/id_00007057/01_7_additional.jpg,56,47,201,245
img/WOMEN/Rompers_Jumpsuits/id_00007057/02_1_front.jpg,48,51,204,246
img/WOMEN/Rompers_Jumpsuits/id_00007057/02_2_side.jpg,80,53,168,250
img/WOMEN/Rompers_Jumpsuits/id_00007057/02_4_full.jpg,81,39,163,149
img/WOMEN/Rompers_Jumpsuits/id_00007057/02_7_additional.jpg,59,47,203,246
img/WOMEN/Blouses_Shirts/id_00007058/02_1_front.jpg,77,41,184,218
img/WOMEN/Blouses_Shirts/id_00007058/02_2_side.jpg,1,48,139,256
img/WOMEN/Blouses_Shirts/id_00007058/02_7_additional.jpg,26,46,187,237
img/WOMEN/Tees_Tanks/id_00007059/03_1_front.jpg,117,42,184,240
img/WOMEN/Tees_Tanks/id_00007059/03_3_back.jpg,77,52,208,242
img/WOMEN/Tees_Tanks/id_00007059/03_7_additional.jpg,51,47,172,242
img/WOMEN/Tees_Tanks/id_00007059/04_1_front.jpg,126,50,172,252
img/WOMEN/Tees_Tanks/id_00007059/04_3_back.jpg,78,47,208,237
img/WOMEN/Tees_Tanks/id_00007059/04_7_additional.jpg,102,34,182,153
img/WOMEN/Tees_Tanks/id_00007059/05_1_front.jpg,133,41,177,236
img/WOMEN/Tees_Tanks/id_00007059/05_3_back.jpg,83,43,208,248
img/WOMEN/Tees_Tanks/id_00007059/05_4_full.jpg,88,37,168,154
img/WOMEN/Tees_Tanks/id_00007059/05_7_additional.jpg,75,49,191,239
img/WOMEN/Tees_Tanks/id_00007059/06_1_front.jpg,123,38,196,235
img/WOMEN/Tees_Tanks/id_00007059/06_2_side.jpg,1,1,256,256
img/WOMEN/Tees_Tanks/id_00007059/06_3_back.jpg,66,39,204,240
img/WOMEN/Tees_Tanks/id_00007059/06_7_additional.jpg,86,34,144,145
img/WOMEN/Blouses_Shirts/id_00007060/01_1_front.jpg,50,56,201,252
img/WOMEN/Blouses_Shirts/id_00007060/01_2_side.jpg,103,48,131,246
img/WOMEN/Blouses_Shirts/id_00007060/01_4_full.jpg,80,36,152,138
img/WOMEN/Blouses_Shirts/id_00007060/01_7_additional.jpg,1,82,256,256
img/WOMEN/Pants/id_00007061/04_1_front.jpg,83,89,145,223
img/WOMEN/Pants/id_00007061/04_2_side.jpg,109,1,151,230
img/WOMEN/Pants/id_00007061/04_3_back.jpg,91,5,169,228
img/WOMEN/Pants/id_00007061/04_4_full.jpg,82,90,146,224
img/WOMEN/Pants/id_00007061/04_7_additional.jpg,81,1,176,220
img/WOMEN/Pants/id_00007061/06_1_front.jpg,81,89,146,232
img/WOMEN/Pants/id_00007061/06_2_side.jpg,104,10,142,228
img/WOMEN/Pants/id_00007061/06_3_back.jpg,83,1,167,226
img/WOMEN/Pants/id_00007061/06_7_additional.jpg,88,5,170,225
img/WOMEN/Sweaters/id_00007062/02_1_front.jpg,78,27,152,125
img/WOMEN/Sweaters/id_00007062/02_2_side.jpg,86,56,196,218
img/WOMEN/Sweaters/id_00007062/02_3_back.jpg,57,45,202,255
img/WOMEN/Sweaters/id_00007062/02_4_full.jpg,37,1,174,249
img/WOMEN/Sweaters/id_00007062/02_7_additional.jpg,1,1,256,256
img/MEN/Tees_Tanks/id_00007063/01_4_full.jpg,68,27,141,127
img/MEN/Tees_Tanks/id_00007063/01_7_additional.jpg,67,42,197,237
img/WOMEN/Blouses_Shirts/id_00007064/03_2_side.jpg,106,44,128,198
img/WOMEN/Blouses_Shirts/id_00007064/03_7_additional.jpg,53,46,162,212
img/WOMEN/Dresses/id_00007065/03_1_front.jpg,60,43,211,256
img/WOMEN/Dresses/id_00007065/03_2_side.jpg,105,34,160,256
img/WOMEN/Dresses/id_00007065/03_3_back.jpg,59,41,190,254
img/WOMEN/Dresses/id_00007065/03_4_full.jpg,81,38,183,161
img/MEN/Shorts/id_00007066/04_1_front.jpg,109,1,165,90
img/MEN/Shorts/id_00007066/04_3_back.jpg,58,1,208,84
img/MEN/Shorts/id_00007066/04_4_full.jpg,60,1,202,85
img/MEN/Shorts/id_00007066/04_7_additional.jpg,106,114,183,165
img/MEN/Shorts/id_00007066/05_1_front.jpg,94,113,160,169
img/MEN/Shorts/id_00007066/05_2_side.jpg,1,1,229,256
img/MEN/Shorts/id_00007066/05_3_back.jpg,66,1,200,83
img/MEN/Shorts/id_00007066/05_4_full.jpg,65,153,179,252
img/MEN/Shorts/id_00007066/05_7_additional.jpg,127,18,135,95
img/MEN/Shorts/id_00007066/06_1_front.jpg,79,1,144,86
img/MEN/Shorts/id_00007066/06_2_side.jpg,52,1,191,89
img/MEN/Shorts/id_00007066/06_3_back.jpg,74,10,216,96
img/MEN/Shorts/id_00007066/06_4_full.jpg,79,161,181,239
img/MEN/Shorts/id_00007066/06_7_additional.jpg,110,113,180,165
img/MEN/Shorts/id_00007066/07_1_front.jpg,83,160,198,237
img/MEN/Shorts/id_00007066/07_2_side.jpg,116,1,124,92
img/MEN/Shorts/id_00007066/07_3_back.jpg,67,1,221,76
img/MEN/Shorts/id_00007066/07_4_full.jpg,90,110,169,167
img/MEN/Shorts/id_00007066/07_7_additional.jpg,61,1,203,86
img/MEN/Shorts/id_00007066/08_1_front.jpg,96,162,210,248
img/MEN/Shorts/id_00007066/08_2_side.jpg,22,1,256,256
img/MEN/Shorts/id_00007066/08_3_back.jpg,56,1,200,79
img/MEN/Shorts/id_00007066/08_4_full.jpg,56,1,205,92
img/MEN/Shorts/id_00007066/08_7_additional.jpg,124,1,150,81
img/WOMEN/Blouses_Shirts/id_00007067/01_1_front.jpg,102,46,205,240
img/WOMEN/Blouses_Shirts/id_00007067/01_2_side.jpg,140,50,174,227
img/WOMEN/Blouses_Shirts/id_00007067/01_4_full.jpg,93,39,160,134
img/WOMEN/Blouses_Shirts/id_00007067/01_7_additional.jpg,63,52,183,223
img/WOMEN/Sweatshirts_Hoodies/id_00007068/02_1_front.jpg,72,57,194,196
img/WOMEN/Sweatshirts_Hoodies/id_00007068/02_2_side.jpg,104,57,152,246
img/WOMEN/Sweatshirts_Hoodies/id_00007068/02_3_back.jpg,57,54,194,245
img/WOMEN/Sweatshirts_Hoodies/id_00007068/02_7_additional.j,90,37,155,143
img/WOMEN/Jackets_Coats/id_00007069/02_1_front.jpg,70,57,195,237
img/WOMEN/Jackets_Coats/id_00007069/02_2_side.jpg,117,45,155,242
img/WOMEN/Jackets_Coats/id_00007069/02_3_back.jpg,87,39,171,236
img/WOMEN/Jackets_Coats/id_00007069/02_7_additional.jpg,100,35,167,147
img/WOMEN/Jackets_Coats/id_00007069/03_1_front.jpg,62,47,196,245
img/WOMEN/Jackets_Coats/id_00007069/03_2_side.jpg,118,44,147,218
img/WOMEN/Jackets_Coats/id_00007069/03_4_full.jpg,99,30,184,149
img/WOMEN/Jackets_Coats/id_00007069/03_7_additional.jpg,85,38,185,236
img/WOMEN/Dresses/id_00007070/01_1_front.jpg,114,34,180,153
img/WOMEN/Dresses/id_00007070/01_2_side.jpg,107,36,179,252
img/WOMEN/Dresses/id_00007070/01_3_back.jpg,72,36,168,245
img/WOMEN/Dresses/id_00007070/01_7_additional.jpg,94,43,204,253
img/WOMEN/Tees_Tanks/id_00007071/02_1_front.jpg,90,41,167,100
img/WOMEN/Tees_Tanks/id_00007071/02_2_side.jpg,107,72,166,186
img/WOMEN/Tees_Tanks/id_00007071/02_3_back.jpg,69,54,213,176
img/WOMEN/Tees_Tanks/id_00007071/02_7_additional.jpg,63,62,200,176
img/WOMEN/Blouses_Shirts/id_00007072/02_1_front.jpg,69,56,199,231
img/WOMEN/Blouses_Shirts/id_00007072/02_2_side.jpg,118,4,164,227
img/WOMEN/Blouses_Shirts/id_00007072/02_3_back.jpg,58,1,226,215
img/MEN/Tees_Tanks/id_00007073/01_1_front.jpg,65,44,243,240
img/MEN/Tees_Tanks/id_00007073/01_2_side.jpg,137,41,171,238
img/MEN/Tees_Tanks/id_00007073/01_3_back.jpg,1,43,256,256
img/MEN/Tees_Tanks/id_00007073/01_7_additional.jpg,103,27,191,139
img/MEN/Tees_Tanks/id_00007073/02_1_front.jpg,60,46,220,228
img/MEN/Tees_Tanks/id_00007073/02_2_side.jpg,131,41,168,231
img/MEN/Tees_Tanks/id_00007073/02_4_full.jpg,84,29,179,134
img/MEN/Tees_Tanks/id_00007073/02_7_additional.jpg,56,30,242,226
img/MEN/Tees_Tanks/id_00007073/07_1_front.jpg,54,43,221,233
img/MEN/Tees_Tanks/id_00007073/07_2_side.jpg,140,42,168,232
img/MEN/Tees_Tanks/id_00007073/07_3_back.jpg,68,33,243,254
img/MEN/Tees_Tanks/id_00007073/07_7_additional.jpg,66,29,166,142
img/MEN/Tees_Tanks/id_00007073/08_1_front.jpg,1,60,256,256
img/MEN/Tees_Tanks/id_00007073/08_3_back.jpg,61,35,242,245
img/MEN/Tees_Tanks/id_00007073/08_4_full.jpg,56,45,224,242
img/MEN/Tees_Tanks/id_00007073/08_7_additional.jpg,135,38,165,233
img/MEN/Tees_Tanks/id_00007073/09_1_front.jpg,106,30,170,141
img/MEN/Tees_Tanks/id_00007073/09_2_side.jpg,149,39,178,240
img/MEN/Tees_Tanks/id_00007073/09_3_back.jpg,65,31,245,248
img/MEN/Tees_Tanks/id_00007073/09_7_additional.jpg,53,49,220,242
img/MEN/Tees_Tanks/id_00007073/10_1_front.jpg,105,38,199,144
img/MEN/Tees_Tanks/id_00007073/10_2_side.jpg,137,44,151,237
img/MEN/Tees_Tanks/id_00007073/10_3_back.jpg,60,34,235,247
img/MEN/Tees_Tanks/id_00007073/10_7_additional.jpg,57,45,220,238
img/WOMEN/Tees_Tanks/id_00007074/02_1_front.jpg,64,55,196,209
img/WOMEN/Tees_Tanks/id_00007074/02_2_side.jpg,80,55,208,233
img/WOMEN/Tees_Tanks/id_00007074/02_3_back.jpg,43,51,185,209
img/WOMEN/Tees_Tanks/id_00007074/02_7_additional.jpg,1,89,256,256
img/MEN/Tees_Tanks/id_00007075/01_1_front.jpg,45,38,220,228
img/MEN/Tees_Tanks/id_00007075/01_2_side.jpg,133,44,147,231
img/MEN/Tees_Tanks/id_00007075/01_3_back.jpg,42,29,222,235
img/MEN/Tees_Tanks/id_00007075/01_4_full.jpg,88,32,182,140
img/MEN/Tees_Tanks/id_00007075/01_7_additional.jpg,1,1,256,256
img/WOMEN/Graphic_Tees/id_00007076/01_1_front.jpg,87,37,154,154
img/WOMEN/Graphic_Tees/id_00007076/01_2_side.jpg,82,44,177,206
img/WOMEN/Graphic_Tees/id_00007076/01_3_back.jpg,70,48,177,204
img/WOMEN/Graphic_Tees/id_00007076/01_6_flat.jpg,35,34,225,223
img/WOMEN/Graphic_Tees/id_00007076/01_7_additional.jpg,76,45,178,210
img/WOMEN/Graphic_Tees/id_00007077/01_1_front.jpg,84,57,218,212
img/WOMEN/Graphic_Tees/id_00007077/01_2_side.jpg,113,57,193,223
img/WOMEN/Graphic_Tees/id_00007077/01_3_back.jpg,90,53,214,227
img/WOMEN/Graphic_Tees/id_00007077/01_4_full.jpg,132,40,214,129
img/WOMEN/Graphic_Tees/id_00007077/01_7_additional.jpg,1,1,256,256
img/WOMEN/Dresses/id_00007078/01_1_front.jpg,62,54,192,239
img/WOMEN/Dresses/id_00007078/01_3_back.jpg,66,37,204,236
img/WOMEN/Dresses/id_00007078/01_4_full.jpg,80,37,158,156
img/WOMEN/Dresses/id_00007078/01_7_additional.jpg,97,47,153,233
img/WOMEN/Sweaters/id_00007079/02_1_front.jpg,60,51,190,212
img/WOMEN/Sweaters/id_00007079/02_2_side.jpg,85,71,174,229
img/WOMEN/Sweaters/id_00007079/02_3_back.jpg,54,48,186,220
img/WOMEN/Sweaters/id_00007079/02_7_additional.jpg,90,39,175,137
img/WOMEN/Blouses_Shirts/id_00007080/02_1_front.jpg,44,59,187,224
img/WOMEN/Blouses_Shirts/id_00007080/02_2_side.jpg,107,54,144,210
img/WOMEN/Blouses_Shirts/id_00007080/02_3_back.jpg,44,54,200,216
img/WOMEN/Blouses_Shirts/id_00007080/02_7_additional.jpg,1,60,256,256
img/WOMEN/Blouses_Shirts/id_00007081/02_1_front.jpg,48,46,197,221
img/WOMEN/Blouses_Shirts/id_00007081/02_3_back.jpg,63,45,224,236
img/WOMEN/Blouses_Shirts/id_00007081/02_7_additional.jpg,124,46,154,229
img/WOMEN/Tees_Tanks/id_00007082/05_1_front.jpg,91,56,199,163
img/WOMEN/Tees_Tanks/id_00007082/05_2_side.jpg,140,61,181,197
img/WOMEN/Tees_Tanks/id_00007082/05_3_back.jpg,80,54,210,188
img/WOMEN/Tees_Tanks/id_00007082/05_7_additional.jpg,1,1,192,256
img/WOMEN/Tees_Tanks/id_00007082/06_1_front.jpg,105,72,218,204
img/WOMEN/Tees_Tanks/id_00007082/06_2_side.jpg,126,18,178,105
img/WOMEN/Tees_Tanks/id_00007082/06_3_back.jpg,90,48,191,165
img/WOMEN/Tees_Tanks/id_00007082/06_4_full.jpg,106,38,165,92
img/WOMEN/Tees_Tanks/id_00007082/06_7_additional.jpg,1,1,167,256
img/WOMEN/Tees_Tanks/id_00007082/07_1_front.jpg,97,55,197,162
img/WOMEN/Tees_Tanks/id_00007082/07_2_side.jpg,122,53,174,158
img/WOMEN/Tees_Tanks/id_00007082/07_3_back.jpg,121,49,185,169
img/WOMEN/Tees_Tanks/id_00007082/07_4_full.jpg,96,32,151,90
img/WOMEN/Tees_Tanks/id_00007082/07_7_additional.jpg,1,1,256,256
img/WOMEN/Tees_Tanks/id_00007082/08_1_front.jpg,80,66,194,179
img/WOMEN/Tees_Tanks/id_00007082/08_2_side.jpg,109,24,150,119
img/WOMEN/Tees_Tanks/id_00007082/08_3_back.jpg,74,67,190,199
img/WOMEN/Tees_Tanks/id_00007082/08_4_full.jpg,121,42,170,93
img/WOMEN/Tees_Tanks/id_00007082/08_7_additional.jpg,1,1,256,256
img/WOMEN/Blouses_Shirts/id_00007083/02_1_front.jpg,45,42,183,217
img/WOMEN/Blouses_Shirts/id_00007083/02_2_side.jpg,127,13,175,235
img/WOMEN/Blouses_Shirts/id_00007083/02_3_back.jpg,1,1,256,256
img/WOMEN/Blouses_Shirts/id_00007083/02_7_additional.jpg,48,46,194,223
img/WOMEN/Dresses/id_00007084/02_1_front.jpg,98,42,206,249
img/WOMEN/Dresses/id_00007084/02_3_back.jpg,71,42,214,256
img/WOMEN/Dresses/id_00007084/02_7_additional.jpg,58,38,180,249
img/WOMEN/Pants/id_00007085/02_1_front.jpg,98,93,153,238
